baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
evm.model.Herato0901.271	31.4748099427713	-0.0962857100176935	1.06067829203242	-0.0907774871428694	0.92766939883657	0.999431218345997
evm.model.Herato2001.92	175.255716783787	0.802923217645034	0.798731908519207	1.00524745422228	0.314777710083901	0.999431218345997
evm.model.Herato2101.308	40.7281815959549	-0.49603292019654	0.999415894157069	-0.496322825258754	0.619666664767747	0.999431218345997
evm.model.Herato0310.115	0	NA	NA	NA	NA	NA
evm.model.Herato1108.552	0	NA	NA	NA	NA	NA
evm.model.Herato0701.97	0	NA	NA	NA	NA	NA
evm.model.Herato2101.53	1.83695409076042	1.7707242453559	1.40787546937874	1.25772789132925	0.208490181688407	0.999431218345997
evm.model.Herato0310.132	0.0877986995541921	-0.576756000586813	3.64969423107281	-0.158028581045618	0.87443427726642	0.999431218345997
evm.model.Herato0310.131	0	NA	NA	NA	NA	NA
evm.model.Herato0310.123	1.62697755661425	-3.8532367501242	3.51544052479507	-1.09608930173803	0.27303969596572	0.999431218345997
evm.model.Herato2001.579	45.4005159228111	0.198724619350995	0.439494388232613	0.452166454616516	0.651149072409269	0.999431218345997
evm.model.Herato1108.80	0	NA	NA	NA	NA	NA
evm.model.Herato0204.44	0	NA	NA	NA	NA	NA
evm.model.Herato1108.432	169.151465451589	-1.25547693157213	0.724426379091405	-1.73306352143993	0.0830843791405044	0.999431218345997
novel_model_8	722.780851100044	0.466696981399086	1.03238537012792	0.45205694976214	0.651227956142078	0.999431218345997
evm.model.Herato0701.167	558.97935689453	0.842442585628709	0.499186461780341	1.68763107601947	0.0914820699901153	0.999431218345997
evm.model.Herato1904.21	662.761096664205	-0.269944274766621	0.37057603985951	-0.728445030793033	0.466341206304794	0.999431218345997
evm.model.Herato1301.690	0.31715596433977	-1.56752735221861	3.63658824953522	-0.431043396903389	0.66643681628009	0.999431218345997
evm.model.Herato0901.62	23.5970696742001	-1.88915792025239	0.92767440330504	-2.03644502157423	0.0417056884755296	0.999431218345997
evm.model.Herato1108.245	74.5007883691361	-1.12292418842521	1.42169601644368	-0.789848304727029	0.429616364821586	0.999431218345997
evm.model.Herato1807.12	452.918481330666	-0.5534671805454	0.53054214994223	-1.04321057357208	0.296850777445873	0.999431218345997
evm.model.Herato0701.756	435.728305002394	-0.163189531318845	0.294153467047562	-0.554776841343362	0.579047309426659	0.999431218345997
evm.model.Herato1701.314	0.0877986995541921	-0.576756000586813	3.64969423107281	-0.158028581045618	0.87443427726642	0.999431218345997
evm.model.Herato2001.371	0.857560480648441	-0.598550578450917	2.81326028509536	-0.212760469275465	0.831513798704166	0.999431218345997
evm.model.Herato0310.120	0	NA	NA	NA	NA	NA
