baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
HMEL000003g1.t1	0.2929858233048	0.596519450139008	0.840674706998072	0.709572258060543	0.477969428029151	NA
HMEL000004-RA	245.235041203392	-0.714486353968032	0.317328982590092	-2.2515634977186	0.0243498699732677	0.0743400659089946
HMEL000006-RA	559.140256920103	-2.52203482517921	0.625660626329232	-4.03099495005152	5.55412371680405e-05	0.000568870600941679
HMEL000007g1.t1	4.37434930048565	0.0932732657769222	0.574436031783906	0.162373633644225	0.871011632595952	0.924434221069071
HMEL000008g1.t1	44.286762605151	-0.192328767187778	0.348553089714949	-0.551791887270507	0.581090946207979	0.722826840103226
HMEL000010g1.t1	52.1831196134669	0.242170422852535	0.308355856164821	0.785360219405372	0.432242397633939	0.598287258745209
HMEL000012g1.t1	18.9558168773514	0.608157323585013	0.43214596880958	1.40729607002996	0.159339614201281	0.300550970602667
HMEL000013-RA	668.967590983456	0.386202888792953	0.214853022386722	1.79752132179836	0.0722528963001222	0.169788088327981
HMEL000014-RA	17604.1569626475	-0.157211879331524	0.200429761926914	-0.784373926407453	0.432820733012034	0.598956159316167
HMEL000015g1.t1	346.673199886629	0.31727451496967	0.279202687688117	1.13635910025365	0.255806305633452	0.418833345480027
HMEL000015g2.t1	0.258467155006193	-0.876287568254914	1.01603772338255	-0.86245574164079	0.388436777902512	NA
HMEL000016g1.t1	11.2993177224892	-0.630760932135265	0.491147592948219	-1.28425943889695	0.199051193910971	0.35160954025721
HMEL000017-RA	255.043202561492	0.153579528199351	0.166571923402785	0.922001289665021	0.356527902960722	0.527089925189251
HMEL000019-RA	2.32469571808116	0.376448589373188	0.422299989168566	0.891424577382415	0.37270143737908	0.5426779218886
HMEL000020g1.t1	614.16676896755	-1.16287979054825	0.520491872462121	-2.23419394629044	0.0254703145920686	0.0768669772602812
HMEL000021g1.t1	351.828548151989	0.412845769700401	0.252036284782515	1.63804100689966	0.101413139830633	0.218046235922463
HMEL000022-RA	2932.92944794475	0.229632260662031	0.193566760159319	1.18632073230459	0.235495662201173	0.393781050340798
HMEL000024-RA	163.744809480588	0.169573914829537	0.246924546747962	0.686743853791994	0.492244156636183	0.651600685529747
HMEL000025-RA	1.01735242029088	3.77852405381561	0.886310303000464	4.26320673586216	2.01513918780724e-05	0.000240470123301938
HMEL000025-RB	0.65479701853037	0.797196809669835	1.03753742152151	0.768354753412917	0.442276453704287	0.607575196438022
HMEL000025-RC	0	NA	NA	NA	NA	NA
HMEL000025-RD	0	NA	NA	NA	NA	NA
HMEL000025-RE	0	NA	NA	NA	NA	NA
HMEL000025-RF	0	NA	NA	NA	NA	NA
HMEL000025-RG	8.25555117212071	1.30870395250399	0.400461141143152	3.26799236692025	0.00108313286764585	0.00653362837423287
HMEL000025-RH	0	NA	NA	NA	NA	NA
HMEL000025-RI	0	NA	NA	NA	NA	NA
HMEL000026-RA	634.305053508314	-0.398871232385207	0.203161317066782	-1.9633227335994	0.0496086855206004	0.126979261982144
HMEL000027g1.t1	320.876696567247	-0.0984489244544209	0.224148841008645	-0.439212284174264	0.660507724898914	0.783915328678093
HMEL000028-RA	2744.31005313925	0.121354058145408	0.187330797568551	0.647806232186676	0.517110284011272	0.672711453797608
HMEL000029g1.t1	2499.89614422507	-0.429517949527966	0.13480574802399	-3.18619907403004	0.00144155367248503	0.0081938102791166
HMEL000030-RA	2895.95879463942	-0.367963704653399	0.117212353009246	-3.13929116860553	0.00169357077855563	0.00930850315604671
HMEL000032-RA	458.371776225407	-0.145272619851915	0.155239758664669	-0.935795192555772	0.349378647185752	0.519782173754839
HMEL000033-RA	151.083817272563	0.343406930959335	0.360394701345051	0.952863429117258	0.340659271541705	0.510372109553264
HMEL000036-RA	158.890714236739	-0.239868192795777	0.344425924015629	-0.696428973751965	0.48616022335904	0.646356362442111
HMEL000037-RA	57.5801929489371	1.45670249321059	0.432671149896843	3.36676594581796	0.000760552087182141	0.00493058767630473
HMEL000039-RA	1550.90610771321	-0.198531553936046	0.152972005035342	-1.29782932432753	0.194345990539591	0.346079375714855
HMEL000040-RA	411.678164779398	-0.0326024731763873	0.183139610743407	-0.178019779795568	0.858707441822443	0.915646103030445
HMEL000041-RA	1433.34832521895	-0.461862205611325	0.283538875920984	-1.62892021106847	0.103329910912883	0.220984222069797
HMEL000042-RA	845.462374369399	-0.517421949796616	0.205585063973171	-2.51682656218713	0.011841710495561	0.0428732095984871
HMEL000043-RA	8.06490081387183	0.8662849044867	0.529610043810456	1.63570331531843	0.101901695298094	0.218816728122254
HMEL000044g1.t1	1227.23775128927	-0.68350548372686	0.303414461481687	-2.25271228137593	0.0242772960766226	0.0741848530291246
HMEL000045g1.t1	176.072257969659	0.652373356873882	0.235470564569078	2.77050916350312	0.0055968725343289	0.0238570404967819
HMEL000047-RA	5352.03229415624	-0.199539128414421	0.162263988045944	-1.22971911893305	0.218802304789441	0.373974445078898
HMEL000048g1.t1	11.6287698295007	0.114944724243579	0.470079801190062	0.24452172578482	0.806826777816149	0.883085297220129
HMEL000049g1.t1	2.18800360263959	-0.111078076261817	0.57688586369728	-0.192547752080305	0.847313166868604	0.908320247115032
HMEL000050-RA	229.524704478031	0.248490646694205	0.350304077727184	0.709356991521319	0.478102969970662	0.639453355114562
HMEL000051g1.t1	45.5556930366191	-5.53623391319967	1.00646733401299	-5.50065931213643	3.78373694453989e-08	1.06734215916949e-06
HMEL000053-RA	1396.71104165524	-1.10473080257118	0.246985749305375	-4.47285240414936	7.71830538116314e-06	0.000106550074185056
