baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
evm.model.Herato0101.181	9.79046798937764	0.531654950998711	1.19746229309402	0.443984711723166	0.657053637226485	0.774163409551714
evm.model.Herato0101.182	0	NA	NA	NA	NA	NA
evm.model.Herato0101.183	8.82630271036828	-1.50432419251502	0.852012983395351	-1.7656118179328	0.0774609959735901	0.168484298177145
evm.model.Herato0101.184	3.89649435644798	-1.21321437456084	0.794051440897192	-1.52787881499218	0.126542629001107	0.24359276300611
evm.model.Herato0101.185	0.867161753012268	0.947045732597255	1.08527605709867	0.872631185773182	0.382864136677259	0.539630978284699
evm.model.Herato0101.186	0.342510016598382	1.54796415212511	2.21163370589529	0.699918864502236	0.483977975641633	NA
evm.model.Herato0101.187	0.885989745730161	-2.72520425815343	1.61713109250014	-1.68520923924613	0.0919482091204328	0.191333127070438
evm.model.Herato0101.188_evm.model.Herato0101.189	4.23405438506285	2.84610831635369	0.725841537920684	3.92111524025881	8.81400959554269e-05	0.000577485270856898
evm.model.Herato0101.19	1711.77838464158	1.54198505459618	0.323060190706974	4.77305808314466	1.81449432972518e-06	1.82022619730181e-05
evm.model.Herato0101.190	8.59140139714601	1.67311016099431	0.866203946676437	1.93154298986274	0.0534159382911268	0.12691437103447
evm.model.Herato0101.191	0.0887146774847417	-0.650129888693748	3.00722123108052	-0.216189577931435	0.828839977070779	NA
evm.model.Herato0101.192	0	NA	NA	NA	NA	NA
evm.model.Herato0101.192.1	0	NA	NA	NA	NA	NA
evm.model.Herato0101.193	0.549881427556309	-1.44139633233381	0.954650888039429	-1.50986748181214	0.131077241683928	NA
evm.model.Herato0101.194	4.79346172484147	-5.37640907590398	1.57441145484813	-3.41486913052381	0.000638126633104073	0.00322202245945248
evm.model.Herato0101.195	276.306189901664	0.426764133855785	0.128625865123355	3.31787182497476	0.000907060980249008	0.0043690856839345
evm.model.Herato0101.196	0	NA	NA	NA	NA	NA
evm.model.Herato0101.196.1	0.601600700576448	-0.977987353148843	0.779690777602811	-1.25432720412021	0.20972309986022	0.351510166712775
evm.model.Herato0101.197	122.400184067347	0.0724051166491681	0.171676790418887	0.421752506395894	0.673205675061839	0.786968373401405
evm.model.Herato0101.198	57.0999633374041	0.319239991922405	0.36750359811133	0.868671745155802	0.385026700038072	0.541767007170712
evm.model.Herato0101.199	7.21121341099154	-0.696368652606071	0.37570662762272	-1.85349046678345	0.0638120913025636	0.145231460653225
evm.model.Herato0101.2	0	NA	NA	NA	NA	NA
evm.model.Herato0101.2.1	0.941261131454528	-0.313914696001458	0.640032611853039	-0.490466720270087	0.623803673798038	0.748955548724648
evm.model.Herato0101.20	729.419774741764	-0.748713902851968	0.180289381183404	-4.15284526430495	3.28366784755643e-05	0.000242857588550716
evm.model.Herato0101.200	0	NA	NA	NA	NA	NA
evm.model.Herato0101.200.1	0	NA	NA	NA	NA	NA
evm.model.Herato0101.201	0	NA	NA	NA	NA	NA
evm.model.Herato0101.201.1	0.927987140640385	3.2919002190051	1.11393210297887	2.95520724306439	0.00312459083490466	0.0125900444346951
evm.model.Herato0101.202	0	NA	NA	NA	NA	NA
evm.model.Herato0101.202.1	0	NA	NA	NA	NA	NA
evm.model.Herato0101.202.2	0	NA	NA	NA	NA	NA
evm.model.Herato0101.203	25.3017473474757	-3.20320715240278	0.610814174809904	-5.24415981898206	1.56996073913013e-07	2.02976348995424e-06
evm.model.Herato0101.204	0.3566636293851	-1.25435096103003	1.36898273596155	-0.916264995956282	0.359527922716508	NA
evm.model.Herato0101.205	16.6872342084142	-2.99187175347752	0.652114427658903	-4.58795516029046	4.47608745679281e-06	4.10523472345926e-05
evm.model.Herato0101.206	0	NA	NA	NA	NA	NA
evm.model.Herato0101.206.1	0	NA	NA	NA	NA	NA
evm.model.Herato0101.207	10.2997430276174	1.35395131728006	0.595472721907826	2.27374196578166	0.0229815053866073	0.0654168228959952
evm.model.Herato0101.208	4.6543985300601	-0.415753348442399	0.468696324989443	-0.88704204892531	0.375056262270025	0.531120643420846
evm.model.Herato0101.209	0	NA	NA	NA	NA	NA
evm.model.Herato0101.209.1	0.206276630022654	-1.22954226091373	3.00578564033219	-0.409058531791323	0.682496707300767	NA
evm.model.Herato0101.209.2	0.01333234943672	-0.578000094112663	3.00725511878861	-0.192201882208615	0.847584071601069	NA
evm.model.Herato0101.21	128.580175932078	0.431645143438497	0.3418103213349	1.26282068298218	0.206653629905809	0.347339428895606
evm.model.Herato0101.210	32.4056796296294	1.56900808085608	0.472070761507739	3.32367138317326	0.000888408153588983	0.00429087626272398
evm.model.Herato0101.211	2.53551516585919	1.90503720595657	0.639720752831309	2.97791997137057	0.00290211749988725	0.0118296502341975
evm.model.Herato0101.212	0.952534945104868	1.76101822834429	1.31308866227848	1.34112667250402	0.179879328748513	0.314835297751015
evm.model.Herato0101.213	82.7731443434154	-3.71546408152955	0.650101811429525	-5.71520339769477	1.09572883154847e-08	1.82537645675338e-07
evm.model.Herato0101.214	0	NA	NA	NA	NA	NA
evm.model.Herato0101.215	2.07525983836276	-0.233426700385235	1.07285965479029	-0.217574311181329	0.827760801699888	0.897214008196643
evm.model.Herato0101.216	2.02545784405685	-3.08489823139711	0.925552926725397	-3.33303276595048	0.000859048248493429	0.00416014127187397
evm.model.Herato0101.216.1	0.666132494510495	0.477292931103488	1.00362585205205	0.475568589756427	0.634381757289891	0.757573199090458
evm.model.Herato0101.217	43.0051740464395	0.124049384219589	0.152740097929161	0.812159910209837	0.416699879960794	0.57184757710745
evm.model.Herato0101.218	105.554208270401	0.000308442129275251	0.17882865727285	0.0017247913951769	0.998623816257519	0.999115410141666
evm.model.Herato0101.219	267.961114033434	-0.495449838865382	0.268187678026264	-1.84739971094743	0.0646892310659143	0.146729160924628
evm.model.Herato0101.22	1.50808897822236	-0.993414999754058	0.950687493957828	-1.04494379706033	0.29604894608229	0.4493576385494
evm.model.Herato0101.220	0	NA	NA	NA	NA	NA
evm.model.Herato0101.220.1	0.134806041783482	-0.469741613051658	2.3574646189395	-0.199257121094344	0.842061618968491	NA
evm.model.Herato0101.221	0	NA	NA	NA	NA	NA
evm.model.Herato0101.221.1	0	NA	NA	NA	NA	NA
evm.model.Herato0101.221.2	0	NA	NA	NA	NA	NA
evm.model.Herato0101.221.3	0.0333053162251907	-0.703450236799926	3.00725511878861	-0.233917712004192	0.815048862444247	NA
evm.model.Herato0101.222	670.003765138665	0.0195817159551085	0.133457073633695	0.1467266996192	0.883347743435107	0.929541241460864
evm.model.Herato0101.223	110.982311365427	-0.0903314479586627	0.299951044880538	-0.301153969957461	0.763297087999598	0.852563751181788
evm.model.Herato0101.224	0.0752329266141479	-0.523114987597644	3.00725511878861	-0.173950984181337	0.861903983786832	NA
evm.model.Herato0101.224.1	0	NA	NA	NA	NA	NA
evm.model.Herato0101.225	256.073739251423	0.523431081066998	0.153858985245705	3.4020182846722	0.000668901623621779	0.00335673002431828
evm.model.Herato0101.226	0	NA	NA	NA	NA	NA
evm.model.Herato0101.226.1	0	NA	NA	NA	NA	NA
evm.model.Herato0101.227	11.0564270983382	0.132879708394301	0.738333241749133	0.179972539336716	0.85717412660125	0.91380714961909
