baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
evm.model.Herato0101.261.1	0	NA	NA	NA	NA	NA
evm.model.Herato0101.261.10	0	NA	NA	NA	NA	NA
evm.model.Herato0101.261.10.1	18.0705757794844	0.323916262534849	1.25800696614942	0.257483679542976	0.796805412534336	0.994563202764539
evm.model.Herato0101.261.2	0	NA	NA	NA	NA	NA
evm.model.Herato0101.261.3	0	NA	NA	NA	NA	NA
evm.model.Herato0101.261.4	0	NA	NA	NA	NA	NA
evm.model.Herato0101.261.5	0	NA	NA	NA	NA	NA
evm.model.Herato0101.261.6	0	NA	NA	NA	NA	NA
evm.model.Herato0101.261.7	0	NA	NA	NA	NA	NA
evm.model.Herato0101.261.8	0	NA	NA	NA	NA	NA
evm.model.Herato0101.261.9	2.21266027844011	2.14842649461604	1.85730245117936	1.15674563033707	0.247376300977979	NA
evm.model.Herato0101.262	0.928315248482369	2.38806946914843	3.99756481656345	0.597381050396916	0.550253002436024	NA
evm.model.Herato0101.263	0	NA	NA	NA	NA	NA
evm.model.Herato0101.264	0	NA	NA	NA	NA	NA
evm.model.Herato0101.264.1	0.673537139583681	-2.09814727664681	3.2950002032859	-0.636766964249184	0.524276647601747	NA
evm.model.Herato0101.265	88.7031819100147	-0.305218223971099	0.616944421688492	-0.49472564017316	0.620793799968318	0.982269402665703
evm.model.Herato0101.265.1	0.206292277440527	0.492864022621863	4.3144673937233	0.114235194670583	0.909051353198988	NA
evm.model.Herato0101.266	198.155998928404	0.687594519955739	0.57651633791037	1.19267135160121	0.232998109674977	0.876362193133146
evm.model.Herato0101.267	123.785476571726	0.487259140073591	0.715636191715882	0.680875486335158	0.495950280425625	0.972973919421327
evm.model.Herato0101.268	1.46479400957644	-0.476053133422586	2.51569117796172	-0.189233534542303	0.849909785692836	NA
evm.model.Herato0101.269	0	NA	NA	NA	NA	NA
evm.model.Herato0101.269.1	0	NA	NA	NA	NA	NA
evm.model.Herato0101.27	597.129357675316	0.229609266612694	0.42983720685227	0.534177272121556	0.593218892101902	0.981914547712827
evm.model.Herato0101.270	130.369869142475	0.696755468196905	0.63674530302447	1.09424516347022	0.2738474684385	0.888923313277066
evm.model.Herato0101.271	299.080421468368	-1.18980749749522	0.57964828627334	-2.05263696222532	0.0401077999584054	0.587618223575172
evm.model.Herato0101.272	0	NA	NA	NA	NA	NA
evm.model.Herato0101.273	22034.7076258182	-1.70994589338188	2.51234983765783	-0.680616157730644	NA	NA
evm.model.Herato0101.274	90.8345041796136	0.429359243361991	0.749393827186426	0.572942060350305	0.56668392479934	0.981914547712827
evm.model.Herato0101.275	145.881910644038	1.10312081699811	0.705257295449095	1.56413953335379	0.11778480360521	0.74369339310117
evm.model.Herato0101.276	49.787922030166	0.333346478201704	0.672721808006122	0.495519060382045	0.620233770986473	0.982269402665703
evm.model.Herato0101.277	58.5971118352587	3.97794667487501	1.34829739605559	2.9503481105225	0.00317416071774599	0.287354902624181
evm.model.Herato0101.278	131.418045405627	0.654139067051942	0.564064268446716	1.15968889299311	0.246175493929679	0.880323761096712
evm.model.Herato0101.279	0	NA	NA	NA	NA	NA
evm.model.Herato0101.28	3.75601519525374	-0.228534207259818	1.55589062991374	-0.146883208154861	0.883224206108694	0.996134623597239
evm.model.Herato0101.280	0	NA	NA	NA	NA	NA
evm.model.Herato0101.281	0	NA	NA	NA	NA	NA
evm.model.Herato0101.282	0	NA	NA	NA	NA	NA
evm.model.Herato0101.282.1	0	NA	NA	NA	NA	NA
evm.model.Herato0101.282.1.1	0	NA	NA	NA	NA	NA
evm.model.Herato0101.282.1.2	0	NA	NA	NA	NA	NA
evm.model.Herato0101.282.2	0	NA	NA	NA	NA	NA
evm.model.Herato0101.283	0	NA	NA	NA	NA	NA
evm.model.Herato0101.284	0	NA	NA	NA	NA	NA
evm.model.Herato0101.285	0	NA	NA	NA	NA	NA
evm.model.Herato0101.286	0.422945104425271	-2.92818544739526	4.24843288827645	-0.689238955727791	0.490672905807027	NA
evm.model.Herato0101.287	0	NA	NA	NA	NA	NA
evm.model.Herato0101.288	139.70584843486	0.711947610722278	0.924566663734233	0.770033831683691	0.441279824346827	0.965987878063018
evm.model.Herato0101.289	0	NA	NA	NA	NA	NA
evm.model.Herato0101.29	319.797708223594	0.0305703501081317	0.717518335005741	0.0426056709866335	0.966015874803393	0.998893793529164
evm.model.Herato0101.290	1061.47784860524	-1.58587165460181	1.01179147489741	-1.56738981692113	0.117023602718443	0.74369339310117
